46674	Photographer	Photographer  A photographer is a person who takes pictures, or "photographs" with a camera. A person is an "amateur photographer" if they take the pictures for their own use, or a "professional photographer" if it is their job to take pictures. Most people hire a photographer for their wedding or other special events.  
46677	Spiro Agnew	Spiro Agnew  Spiro Theodore Agnew (November 9, 1918 – September 17, 1996) was the 39th Vice President of the United States. He served under President Richard Nixon. He was also the 55th governor of the state of Maryland and the first Greek American governor in United States history. He is most famous for his resignation in the fall of 1973 after he was under investigation for the crimes of extortion, tax fraud, bribery, and conspiracy. In October he was charged with having taken bribes a little more than $100,000 while in office. Agnew is the only U.S. Vice President in history to leave office because of criminal charges. Ten years later, in January 1983, he paid the state of Maryland almost $270,000 as a result of a civil suit that came from the bribery allegations. He was only the second vice president to resign the office (John C. Calhoun had been the first). Early life. Spiro Agnew was born in Baltimore, in the state of Maryland. His father was Theodore Spiros Agnew, a Greek immigrant who shortened his name from Anagnostopoulos when he moved to the USA, and Margaret Akers, a native of Virginia. Electoral history. Baltimore County Executive, 1962 Governor of Maryland, 1966 1968 Republican National Convention (Vice Presidential tally) United States presidential election, 1968 1972 Republican National Convention (Vice Presidential tally) United States presidential election, 1972 Death. Agnew died of leukemia in Berlin, Maryland.  
46680	Share (finance)	Share (finance)  In finance, a share is a unit of account for many different financial things including stocks, mutual funds, limited partnerships, and REIT's. In British English, the word "share" alone to talk only about stocks is so common that it almost replaces the word stock itself.  
46681	Share	Share  Share may mean:  
46683	Stock	Stock  In financial markets, stock is the capital that a firm gets by giving out and distributing of shares. A person or organization which holds "shares" of stocks is called a shareholder. The whole value of the stocks that a firm has issued is called its market capitalization. In the United Kingdom and Australia, the term "share" is used the same way as "stock" is described in the United States.  
7634	1983	1983  1983 (MCMLXXXIII) was a common year starting on Saturday of the Gregorian calendar.  
7635	Sally Ride	Sally Ride  Dr. Sally Kristen Ride (May 26, 1951 – July 23, 2012) was an American astronaut and astrophysicist. In 1983, she became the first American woman to reach outer space. She earned a Ph.D. in physics from Stanford University. She joined NASA in 1978, where she was an astronaut (1979–1987). She helped design the robot arm for the space shuttle. She was the first person to use the robot arm in space. In 1983, she became the first American woman in space. She also served (1986, 2003) on the commissions that investigated the Space Shuttle "Challenger" and Space Shuttle "Columbia" disasters. In 1989, she became professor of physics and director of the California Space Institute at the University of California, San Diego. Ride was a lesbian. She was married to astronaut Steven Hawley (born 1951) from 1982 until they divorced in 1987. She was in a lesbian relationship with writer Tam O'Shaughnessy (born 1952) from 1985 until her death on July 23, 2012 from pancreatic cancer.  
7636	Court	Court  A court, in law, is a part of the government in which people come together as a tribunal to decide how the law works in regards to a case. Some disagreements a court may decide are whether a person is guilty of a crime, who is the legal owner of property, or who the children of two divorced parents should live with. A court is usually in a special building called a courthouse. Most countries have many courts that deal with different issues (i.e civil court vs criminal court.) Some courts are higher and can change a decision made by a lower court.This is called court hierarchy. You can start from a simple magistrates court and go up to a supreme state or national court. The higher the court the more experienced a judge will be. Courts usually set the punishments for a breach in law. The punishments can be fines to imprisonment to (in some countries)the death penalty.  
7637	Birth	Birth  Birth (to be born) means when a baby animal comes out of its egg, or out of its mother after pregnancy. It is sometimes thought of as the beginning of life. It is also known as calving in livestock or whelping in meat-eating mammals.  
7638	Pollution	Pollution  Pollution is when something is added to the environment that is harmful or poisonous to living things. Smoke in the air from factories is a type of pollution as it is bad for the lungs when breathed in. Sewage in drinking water is another type of pollution, as it can make people unwell because it contains germs and viruses. People living next to a building site where there is too much noise can become sick as they cannot sleep or relax. This is called noise pollution. Air pollution. Air pollution is caused by harmful gases such as carbon dioxide, sulphur dioxide and nitrogen dioxide and very small particles of carbon. Most of the pollution is caused by factories, vehicles and livestock. Today air pollution has become dangerous to humans. Heavy air pollution may cause breathing problems such as asthma or other health problems. Water pollution. Water pollution is the presence of harmful materials in water, such as sewage, dissolved metals, waste from farms and factories and crude oil spilled from shipwrecked tankers. The three main substances that pollute water are nitrates from fertilisers, sewage and detergents. Pollution causes harm to organisms living in water and can also harm people's health, and can cause problems such as cancer. Noise pollution. The harmful noises in the environment, such as the sound of vehicles, loud speakers, etc. in a city is called noise pollution. Noise pollution can cause ear problems or even permanent deafness, especially to older people. Noise pollution can be defined as the unwanted sound present in the atmosphere.  
7639	Immunity	Immunity  Immunity is the ability of the body to defend itself from 'foreign bodies'. This means rejecting infections, clearing up dust which gets in the lungs, and killing cancer cells. Vaccination builds on the natural immune system to make a person resist certain diseases. Immunity is of two types. Innate immunity protects the host against infection, but has no 'memory', and so gives no long-term immunity. The second type is adaptive immunity, which does have a kind of 'memory'. It does give long-term protection against specific pathogens. All animals, plants and fungi have some innate immunity. Vertebrates also have adaptive immunity. People can be immunised from some diseases by having a vaccination (injection of some dead or weakened virus, or bacteria that causes the disease). By doing so, the body learns how the virus/bacteria harms the body, and will react more quickly to fight the virus/bacteria when it comes in contact with the virus/bacteria again. When your body has defended itself against the virus/bacteria it will trap the certain virus/bacteria in a "net" so when the virus/bacteria comes back it will be easier to trap those viruses/bacteria as well. History of immunology. Immunology is a science that examines the structure and function of the immune system. It originates from medicine and early studies on the causes of immunity to disease. The earliest known mention of immunity was during the plague of Athens in 430 BC. Thucydides noted that people who had recovered from a previous bout of the disease could nurse the sick without contracting the illness a second time. In the 18th century, Pierre-Louis de Maupertuis made experiments with scorpion venom and observed that certain dogs and mice were immune to this venom. This and other observations of acquired immunity was later exploited by Louis Pasteur in his development of vaccination and his proposed germ theory of disease. Pasteur's theory was in direct opposition to contemporary theories of disease, such as the miasma theory. It was not until Robert Koch's 1891 proofs, for which he was awarded a Nobel Prize in 1905, that microorganisms were confirmed as the cause of infectious disease. Viruses were confirmed as human pathogens in 1901, with the discovery of the yellow fever virus by Walter Reed. Immunology made a great advance towards the end of the 19th century, through rapid developments, in the study of humoral immunity (antibodies) and cellular immunity (T cells and dendritic cells). Particularly important was the work of Paul Ehrlich, who proposed the side-chain theory to explain the specificity of the antigen-antibody reaction; his contributions to the understanding of humoral immunity were recognized by the award of a Nobel Prize in 1908, which was jointly awarded to the founder of cellular immunology, Elie Mechnikov.  
7641	Roman numeral	Roman numeral  A Roman numeral is the name for a number when it is written in the way the Romans used to write numbers. Roman numerals are not used very often today in the west. They are used to write the names of kings and queens, or popes. For example: Queen Elizabeth II. They may be used to write the year a book or movie was made. The base. I - 1 V - 5 X - 10 L - 50 C - 100 D - 500 M - 1000 If a lower value symbol is before a higher value one, it is subtracted. Otherwise it is added. So 'IV' is '4' and 'VI' is '6'. For the numbers above X, only the symbol right before it may be subtracted: so 99 is: "XCIX" (and not "IC"). Writing numbers & year. Numbers & years are written as Roman numerals in this way: Years- -numbers- Notation. The System that is in use today is: Whenever the same symbol is written four times, it is replaced by subtracting it from the next higher number (5,50,50,500). That way, "IV" is written instead of "IIII" (4), "XL" instead of "XXXX" (40), etc. Usually only one number is subtracted, not two. So 8 is always "VIII" and never "IIX" Especially on clocks and watches, "IIII" can sometimes still be found. This is done partly because the "IIII" for the 4 o'clock position aesthetically balances the "VIII" for the 8 o'clock position. Also, some use it as a metaphor that IIII was commonplace in an period of time earlier than the idea of subtraction - IX - was introduced into writing Roman numerals. (4:00 comes earlier in the day than 9:00.) Proper form is to subtract only a value with the next lower power of 10. Thus, 900 is written "CM", but 990 would not be "XM" - properly, it is "CM" for the 900 portion and "XC" for the 90 portion, or "CMXC". Similarly, 999 would not be "IM" but rather "CMXCIX" - "CM" for the 900 portion, "XC" for the 90 portion, and "IX" for the 9 portion. Only values with 1's are ever used to subtract; 45 is properly "XLV", not "VL". Notations in Roman numerals for numbers higher than 3,001 are rarely seen. One system utilises "V" and "X" with bars over them to signify 5,000 and 10,000, respectively. So in the lists above, though 5000 etc may appear as V please when writing it add a bar on top.  
7647	Map	Map  A map is an image of an area, usually of the Earth or part of the Earth. A map is different from an aerial photograph because it includes interpretation. The word "map" can also be used to talk about a chart or drawing that shows relationships between ideas, people, events, or anything else you can think about. This is why web developers call a list of web pages on a web site a site map. People who make maps are cartographers. Many maps today are made using GIS computer systems. These are database systems that are organized by location instead of named records. If a map is on a piece of paper or a computer screen, it has to be projected. This is because the Earth is round and paper and screens are flat. There are a lot of ways that use mathematics to make projections. The only kind of map of the Earth that is not projected is one drawn on a sphere. This is called a globe.  
7648	Globe	Globe  A globe is a picture of a planet drawn on a sphere. It is like a scale model of the planet. The word "globe" comes from the Latin word "globus", meaning round mass or sphere. Most globes are maps of the Earth. The most common types are political and physical. Political globes show countries. Physical globes show landscape like mountains and rivers. Global as an adjective is used to mean the entire world rather than any special place. It is also used in fields like computers to mean dealing with a whole larger system, as distinguished from its individual little parts. History. The fact that the Earth is a sphere was established by Hellenistic astronomy in the 3rd century BCE. The earliest globe of the Earth appeared in that period. The earliest known example is the one made by Crates of Mallus in Cilicia (now Çukurova in modern-day Turkey), in the mid-2nd century BCE. No globes of the Earth from Antiquity or the Middle Ages have survived. An example of a surviving celestial globe is part of a Hellenistic sculpture, called the Farnese Atlas. It survives in a 2nd century AD Roman copy in the Naples Museum, Naples, Italy. Early globes of the Earth that show all of the Old World were constructed in the Islamic Golden Age. One such example was made in the 9th century by Muslim geographers and cartographers working under the Abbasid caliph, Al-Ma'mun. Another example was the globe introduced to Beijing by the Persian astronomer, Jamal ad-Din, in 1267. The oldest surviving globe of the Earth is credited to Martin Behaim in Nürnberg, Germany, in 1492. A copy of the globe showing America was made by Martin Waldseemueller in 1507. Another early globe, the Hunt-Lenox Globe, ca. 1507, is thought to be the source of the phrase "Here be dragons." Another "remarkably modern-looking" globe of the Earth was made by Taqi al-Din at the Istanbul observatory of Taqi al-Din during the 1570s. Manufacture. Mass-produced globes are typically covered by a printed paper map. The most common type has long, thin gores (strips) of paper. These strips narrow to a point at the North Pole and the South Pole. Then a small disk is used to paper over the irregularities at the poles. The more gores there are, the less stretching and crumpling is needed to make the paper map fit the sphere. From a geometric point of view, all points on a sphere are the same. One could select any point on the Earth, and create a paper map that covers the Earth with strips that come together at that point and the opposite point. An Earth globe is usually mounted at a 23.5° angle on bearings. This mounting represents the angle of the planet in relation to its sun and the spin of the planet. This makes it easy to visualize how days and seasons change.  
7654	Noah	Noah  Noah (meaning rest or comfort) is a man in the Abrahamic religions. He was the son of Lamech, and the father of sons, Shem, Ham, and Japheth. Noah and his ark is in the Book of Genesis, which also describes Noah as the 'first man to plant a vineyard' (chapter 9) The Ark. As described in the Book of Genesis, Noah and his family kept believing in God in a time when most people were not. Knowing this was true, God told Noah he was going to flood the world, so he could drown out evil. He told Noah to build a boat called an "ark". Noah was to put himself, his family, and two (a male and a female) of every kind of animal on it. People laughed at Noah at first, but they were killed by the flood. Noah and family stayed on the ark until they reached land. To find land Noah sent out a dove, which returned with an olive branch. After the flood, God made a rainbow as a promise to say that he would never destroy the Earth by flood again. When they were able to walk on dry land, the animals were released and they were able to repopulate the earth.  
7655	1452	1452   
7659	Ned's Declassified School Survival Guide	Ned's Declassified School Survival Guide  "Ned's Declassified School Survival Guide" is a children's TV show on Nickelodeon. From "a middle school full of bullies, homework, and insane teachers" comes Ned's Declassified School Survival Guide, a show on Nickelodeon. The show stars Devon Werkheiser as Ned Bigby, a student at James K. Polk Middle School. Every episode is a group of tips to surviving a school based activity. The show is part of Nick's Sunday lineup. It first aired on September 12, 2004. The show is very successful, it has had a promising start. The show also stars Lindsey Shaw as Ned's best friend, Jennifer Mozely. It also comes on Family Channel  
7661	VH1	VH1  VH1 (Video Hits One) is an American television network. It is a sister station to the groundbreaking MTV. VH1 shows more of the classic videos, alongside chart-toppers, whereas MTV's focus is on the current hits. VH1 also shows "You're Cut Off!" on Mondays for 3 weeks and Wednesdays for 5 weeks. It started airing on . Casting has been renewed for a 2nd season.  
7664	Cabinet	Cabinet  A Cabinet is a group of important people in a government, who normally represent the head of government. It is also known as the Council of Ministers or the Executive Council. They are part of the executive branch of government. In most countries with parliamentary systems, the cabinet decides the government's policy. In other countries, such as the United States, the cabinet has very little power and is an advisor to the Head of Government. In some countries, cabinets need to be given their job by those who are in the government. In most countries, people in the cabinet are called ministers, and they do different things, such as look after the environment. In some governments, the name "secretary" is used for people in the cabinet. Many years ago the cabinets were called Privy Councils. The cabinet of today came about during the time that George I and George II were Kings of England. They both used Cabinet, as they could not speak English. In some European countries and in the European Union, the name cabinet is used to mean the assistants of an important politician. The "Shadow Cabinet", in "Commonwealth English", are the most important people of an "opposition party", who do not like the ideas that the Cabinet shows to the government.  
7665	Newspaper	Newspaper  A newspaper is a publication printed on paper and issued regularly, usually once a day or once a week. It gives information and opinions about current events and news. One can buy a newspaper at a store or at a news stand. Also, newspapers can be delivered to one's home, if one subscribes to it. Newspapers usually have a lot of topics in them. They usually include political events, crime, business, sports, and opinions. Many also include weather news. Newspapers use photographs to illustrate stories; and also often include comic strips and other entertainment, such as crosswords and horoscopes. They also often have opinion sections. The opinion sections print the opinions of people who work for the newspaper. These opinions, which are usually on stories in the news, are called "editorials". Opinion sections usually also print short letters from people who read the newspaper. After being read, it can be recycled, or used for other purposes, like wrapping fish or lining birdcages. Usually people like to read them to stay informed about their local city or state.  
7670	1833	1833   
7673	July 4	July 4  Aphelion, the point during its orbit, when the Earth is furthest from the Sun, occurs around this date.  
7680	Public domain	Public domain  Public domain is a phrase that describes something that belongs to all people in general: the public. The "opposite" of "public domain" is copyrighted material, which is owned either by the creator of the work or his estate. The term "public domain" is only used to describe things such as photographs, drawings, written articles, books or plays, or similar things. As a general rule, all intellectual works, after enough time has gone by, will pass into the public domain. Actual examples include the works of Shakespeare and Beethoven, the King James Bible, and the physics formulas created by Isaac Newton. A work can enter the public domain in many ways. In some cases, if a work enters the public domain after copyright expiration, anyone using the work may still be required to note who created the work. Even if some works are in the public domain due to not being copyrighted, there may be still non-copyright usage restrictions. For examples, even though the design of national currencies may be ineligible for copyright, counterfeiting them for fraud is widely a very serious crime.  
7681	Child	Child  A child (plural form is children) is someone who is not an adult yet, or a person who has not reached puberty. A baby that is not yet born is often called a child, too. A person can be called his or her parent's child, no matter how old he or she is. Some synonyms for the word 'child' are "kid", "toddler", "bairn", "youngster", "boy" or "girl", "lad" or "lass" or "youth". In rich countries, children go to school. Small children may go to nursery school. Playing with small toys and using their imaginations are important for child development. But often in a developing country, children sometimes work in factories or in the fields with their parents or guardians. When two people get married and one (or both) of them have children with someone else before they got married, that child is called a "step child" by the child's non-birth parent. If both people had children, the children of each parent are "step brothers" or "step sisters" of each other. If a child loses both parents they are an orphan. Being an orphan is not good so orphans usually go to orphanages. If they are lucky they may be adopted by another adult wanting a child. They will then be able to grow up in a new family.  
7682	Nickelodeon	Nickelodeon  Nickelodeon is a worldwide cable television network. It is made for children. The network was started in 1977 as Pinwheel. During the late mornings and afternoons, Nickelodeon shows Nick Play Date. This is a group of learning programs and series for younger children. They are shown while the older children are in school. At night, the network shows Nick at Nite. Nick at Nite is a group of re-runs of older series that parents watched when they were younger. "Rugrats" is the series which has been shown for the longest time on Nickelodeon. The series has been shown for thirteen years. It was the most popular show on the network until they started showing "SpongeBob SquarePants". "Rugrats" has led to two spin-offs, "All Grown Up!" and "Suzy and Angelica's Preschool Daze". The network makes a magazine called "Nickelodeon Magazine", which was last released on December 2009. It also has events and special programs every year, for example, the Kids Choice Awards. Programs. Some of the programs that have been shown on Nickelodeon include: Related networks and services. Nick Jr. Nick Jr. is the channel for preschool children. It is an abbreviation of "Nickelodeon Junior". It was launched in 1988 in the United States. Nick 2. Nick 2 (formerly Nick Too) is a commercial-free time shift service of Nickelodeon. It began on July 1, 1989. It is owned by MTV Networks, a division of Viacom. This channel shows what was on the channels Nickelodeon, Nick Jr. and Nick at Nite three hours earlier than the normal feed of the channel. On Comcast, Cox Cable and Verizon FiOS, there is Nick 2. On Time Warner Cable and Cablevision there is no Nick 2. Nickelodeon and Disney Channel are the only basic cable channels to have time shift services in the United States.  
7683	Jimmy Carter	Jimmy Carter  James Earl "Jimmy" Carter, Jr. (born October 1, 1924) was the 39th President of the United States. He served from 1977 to 1981. He is a member of the Democratic Party. Carter was born in Plains, Georgia. He was a state senator and later the governor of Georgia. His family owned a peanut plantation. The Secret Service called him "Peanut One". During Carter's term as President, he created two new cabinet-level departments. They are the Department of Energy and the Department of Education. He won a primary against Ted Kennedy for the Democratic Party nomination in the He lost the 1980 election to Ronald Reagan, the Republican candidate. After Carter's term in office ended on January 20, 1981, the 52 U.S. hostages held at the U.S. embassy in Iran were released. The 444-day Iran hostage crisis was ended. After leaving office, Carter and his wife Rosalynn founded the Carter Center in 1982. It is a not-for-profit organization that works to advance human rights. He has traveled widely to conduct peace negotiations, and observe elections. He works for disease prevention and disease eradication in developing countries. Early life. James Earl Carter was born in the Wise Sanitarium in Plains, Georgia on October 1, 1924. His parents are Lillian Gordy Carter and James Earl Carter, Sr. He is the eldest of four children. Carter's father was a business owner in the community. His mother was a registered nurse. Cater was the first President of the United States to be born in a hospital. Carter has Scots-Irish and English ancestry. One of his paternal ancestors arrived in the American Colonies in 1635. His family has lived in the state of Georgia for several generations. Ancestors of Carter fought in the American Revolution. He is a member of the Sons of the American Revolution. Carter's great-grandfather, Private L.B. Walker Carter (1832–1874), served in the Confederate States Army during the American Civil War. Carter had three younger siblings: sisters Gloria (1926–1990) and Ruth (1929–1983), and brother "Billy" (1937-1988). During Carter's presidency, Billy was often in the news, usually for something absurd. His half-second cousin is Berry Gordy through his mother Lillian Gordy. He is a cousin of June Carter Cash. Carter was a gifted student from an early age. He always love to read. As a youngster, he was a star in basketball. In high school, he was in the Future Farmers of America. Carter was the Plains FFA Chapter Secretary. Naval career. After high school, Carter enrolled at Georgia Southwestern College, in Americus. Later, he applied to the United States Naval Academy. He took extra mathematics courses at Georgia Tech. He was admitted to the Academy in 1943. Carter graduated 59th out of 820 midshipmen at the Naval Academy. He earned a Bachelor of Science degree. Marriage and family. He married Rosalynn Smith in 1946. They have four children: Jack, Chip, Jeff, and Amy. Career. Carter served on ships and on submarines in the Atlantic and Pacific fleets. He was a junior officer when he completed qualification for command of a submarine. He applied for the US Navy's nuclear submarine program run by Captain Hyman G. Rickover. Rickover's demands on his men and machines were well known. Carter later said that, next to his parents, Rickover had the greatest influence on him. He had planned to make it his service to the Navy as his career. His ultimate goal was to become Chief of Naval Operations. Carter felt the best route for promotion was with submarine duty. He felt that nuclear power would be used more and more in submarines. Carter was based in Schenectady, New York. There he worked on developing training materials for the nuclear propulsion system for the prototype of a new submarine. His father James Earl Carter, Sr., died in July 1953. Carter was needed to run the family business. He resigned his commission, and was discharged from the Navy on October 9, 1953. As Governor of Georgia. Carter was sworn in as the 76th Governor of Georgia on January 12, 1971. He held this job for one term, until January 14, 1975. At the time, governors of Georgia were not allowed to succeed themselves. His predecessor as governor, Lester Maddox, became the Lieutenant Governor. Carter and Maddox found little common ground during their four years of service. They often publicly disagreed with each other. In Georgia, the Governor and Lieutenant Governor were not elected as a team. 1976 election. When Carter's name was on the ballot in the Democratic Party primaries in 1976, he was considered to have little chance against nationally well known politicians. His name recognition was about two percent. As late as January 26, 1976, Carter was the first choice of only four percent of Democratic voters, according to a Gallup poll. He chose United States Senator from Minnesota Walter Mondale as his running mate. He beat Republican Gerald Ford. He received 297 electoral votes. Carter became the first person from the Deep South since Zachary Taylor was elected in 1848 to win the presidency. Presidency. Carter tried to help with the problem between Israel and Palestine. He also tried to reach an agreement with the USSR about nuclear weapons. This did not work because he was not prepared to compromise. He did help Egypt and Israel sign the peace treaty. They have not gone to war since. He was followed as President by Ronald Reagan. Carter often visits foreign countries as an independent observer of elections. While Carter was President, some people took over the U.S. Embassy in Iran. They kept Americans in the embassy as hostages. The hostages were not released until the last day Carter was president. They were held for 444 days. Carter also had to deal with many problems in the United States. During his presidency, the nation had an energy and economic crisis. The fact that he could not fix these problems led the way for Ronald Reagan to take the role of President. In foreign affairs, Carter pursued the Panama Canal Treaties and returned the Panama Canal Zone to Panama. There was a United States boycott of the 1980 Summer Olympics that took place in Moscow, USSR. This was in protest of the Soviet Union's invasion of Afghanistan during the time. After Being President. Carter was beaten by Ronald Reagan in the 1980 election. When his presidency was over, Carter worked with groups such as Habitat for Humanity to build houses in poor areas. He also has worked for peace in the Middle East. He won the Nobel Peace Prize in 2002. He has written many books. On September 8, 2012, Carter surpassed Herbert Hoover as the longest retirement of any president after leaving office. His grandson, Jason Carter became a member of the Georgia State Senate in 2010.  
7684	Cannes	Cannes  Cannes () is a city and commune of the French department of Alpes-Maritimes. It is most famous for the Cannes Film Festival, which takes place every summer. Many famous people come to the movie festival from around the world to promote their movies and to see other peoples' movies too.  
7685	Theodore Roosevelt	Theodore Roosevelt  Theodore "Teddy" Roosevelt (October 27, 1858–January 6, 1919), was the 26th president of the United States. He was born in New York. He was a member of the Republican Party. Early life. Theodore Roosevelt was born on October 27, 1858, in New York City. He was sickly as a child, so he took up studying animals. He also took up boxing. He went to college at Harvard. He married twice, first to Alice Hathaway Lee and later to Edith Kermit Carow. He had six children: Alice, Theodore Jr., Kermit, Ethel, Archie and Quentin. In politics. After spending time in North Dakota, Roosevelt was elected into the New York State Legislature, and served, as a Civil Service Commissioner and New York City police commissioner (a non-police officer who is in charge of making the police department run smoothly). In 1897, he was appointed Assistant Secretary of the Navy, but gave up on that to fight in the Spanish American War. Roosevelt became Governor of New York, then Vice-President. After William McKinley was shot and killed, he became President of the United States. Soldier. Roosevelt joined the US Army in the Spanish-American War. He was a Lieutenant Colonel in the 1st U. S. Volunteer Cavalry. These horsemen were called the "Roughriders". For his actions during the war, Roosevelt was recommended for the Medal of Honor. In 2001, Theodore Roosevelt became the first President to receive the Medal of Honor. Medal of Honor citation. Roosevelt's Medal of Honor recognized his conduct in fighting in Cuba in 1898 . The words of Roosevelt's citation explain: Lieutenant Colonel Theodore Roosevelt distinguished himself by acts of bravery on 1 July 1898, near Santiago de Cuba, Republic of Cuba, while leading a daring charge up San Juan Hill. Lieutenant Colonel Roosevelt, in total disregard for his personal safety, and accompanied by only four or five men, led a desperate and gallant charge up San Juan Hill, encouraging his troops to continue the assault through withering enemy fire over open countryside. Facing the enemy's heavy fire, he displayed extraordinary bravery throughout the charge, and was the first to reach the enemy trenches, where he quickly killed one of the enemy with his pistol, allowing his men to continue the assault. His leadership and valor turned the tide in the Battle for San Juan Hill. Lieutenant Colonel Roosevelt's extraordinary heroism and devotion to duty are in keeping with the highest traditions of military service and reflect great credit upon himself, his unit, and the United States Army. Presidency. As President, Roosevelt worked to make the U.S. a world power, or one of the most powerful countries in the world. His foreign policy was described by an African proverb as "Speak softly but carry a big stick ". He increased the size of the United States' navy and sent all of the ships across the world to demonstrate to other countries that the United States is now a world power. He continued the Monroe Doctrine and used the country's military might to influence Latin American politics. He had the Panama Canal built (which allowed ships to travel in less time by taking a shortcut). As president, he was interested in what happened in other countries. In 1905, he helped end the war between the Russian and Japanese empires. He won a Nobel Peace Prize for it in 1906. At home, he fought for all Americans having a "Square Deal", meaning an equal chance for all Americans to become successful. As part of his Square Deal, he regulated big businesses called trusts, supported labor laws for the working class, required meat and drugs to be inspected, and protected the environment. These ideas would influence later presidents to expand the government's role in the economy. After being president. Roosevelt did not run for President in 1908, and wanted William Howard Taft to be President instead. Taft was chosen, and Roosevelt went to Africa to hunt big game. However, when he came back, he thought Taft was not doing a good job. He ran against Taft for President in 1912. While running for President, he was shot, but lived. Both Roosevelt and Taft lost to Woodrow Wilson. Roosevelt also thought Wilson was not doing a good job, either, and wanted the U.S. to enter World War I years before they did. Roosevelt died on January 6 1919. Other Information. Besides being president, Roosevelt was an author and historian. He wrote 35 books about politics, ships, and hunting. He is thought to be one of America's presidents who read the most. He owned a large ranch in North Dakota. He also hunted large animals throughout the world and was active with the Boy Scouts of America. Legacy. Roosevelt is one of four Presidents to be carved in stone on Mount Rushmore. Historians consider him one of the best U.S. presidents. Namesake. Theodore Roosevelt is the namesake of many American schools. He has a national park in North Dakota named after him, a type of elk (big deer), as well as river in Brazil. The popular stuffed animal doll, the "Teddy bear", was named after Roosevelt. Two US Navy ships are named after him:  
7687	Composer	Composer  A composer is someone who writes (composes) music. Some composers work by writing music down on paper; this is called 'written notation'. Classical music writers work this way. Writers for TV and movie music also usually write this way, so that an orchestra or other players can read the music and play it. Some musicians are very good at improvisation. This means that they think up (invent) the music as they play it. Some church organists are good at improvising. During a service they may need to play some organ music to fill in the gaps while people are collecting money or taking communion. Jazz musicians are usually excellent at improvising. Improvisation is not written down, so each time it is different. Popular and rock or soul music writers are often not able to read and write music down. Many pop and rock composers compose their songs on a guitar or piano. Cole Porter and Irving Berlin usually composed at the piano. Many songs are written by two or more people. It is common for two people to work together to write songs. Sometimes, one person writes the music and one writes the words (the lyrics). Some songs such as folk songs were composed many years ago and no one knows who wrote them.  
7688	Cannes Film Festival	Cannes Film Festival  The Cannes Film Festival is an event held every year in France and features films from around the world. Famous people come to show up and support their films. The best films win prizes, including the top prize, the Palme d'Or. Past winners of the Palme d'Or (along with the year they were made and the country they are from) are: Other awards. "Feature Movies" "Short Movies" "Other"  
